기준일자,지역,발전소,발전량(Wh)
2022-12-05,호남,호남연료전지,355779102
2022-12-06,동해,동해 북평레포츠 연료전지,101560296
2022-12-06,동해,동해연료전지,328353984
2022-12-06,영광,영광지산풍력,26947200
2022-12-06,울산,울산 수소연료전지,23923025
2022-12-06,울산,울산 연료전지 2단계,94683064
2022-12-06,일산,일산연료전지#4,112579200
2022-12-06,호남,호남연료전지,354565176
2022-12-07,동해,동해 북평레포츠 연료전지,101350577
2022-12-07,동해,동해연료전지,323678544
2022-12-07,영광,영광지산풍력,23224800
2022-12-07,울산,울산 수소연료전지,23839140
2022-12-07,울산,울산 연료전지 2단계,95203739
2022-12-07,일산,일산연료전지#4,112641600
2022-12-07,호남,호남연료전지,354076002
2022-12-08,동해,동해 북평레포츠 연료전지,101419280
2022-12-08,동해,동해연료전지,328726384
2022-12-08,영광,영광지산풍력,1060800
2022-12-08,울산,울산 수소연료전지,23690655
2022-12-08,울산,울산 연료전지 2단계,95239896
2022-12-08,일산,일산연료전지#4,112627200
2022-12-08,호남,호남연료전지,358017198
2022-12-09,동해,동해 북평레포츠 연료전지,102663115
2022-12-09,동해,동해연료전지,328590192
2022-12-09,영광,영광지산풍력,523200
2022-12-09,울산,울산 수소연료전지,23615445
2022-12-09,울산,울산 연료전지 2단계,95156730
2022-12-09,일산,일산연료전지#4,112656000
2022-12-09,호남,호남연료전지,358062894
2022-12-10,동해,동해 북평레포츠 연료전지,102807749
2022-12-10,동해,동해연료전지,327185040
2022-12-10,영광,영광지산풍력,808800
2022-12-10,울산,울산 수소연료전지,23619303
2022-12-10,울산,울산 연료전지 2단계,95127800
2022-12-10,일산,일산연료전지#4,112622400
2022-12-10,호남,호남연료전지,357915894
2022-12-11,동해,동해 북평레포츠 연료전지,102966832
2022-12-11,동해,동해연료전지,326152064
2022-12-11,영광,영광지산풍력,8095200
2022-12-11,울산,울산 수소연료전지,23703188
2022-12-11,울산,울산 연료전지 2단계,94708373
2022-12-11,일산,일산연료전지#4,112612800
2022-12-11,호남,호남연료전지,358010394
2022-12-12,동해,동해 북평레포츠 연료전지,103006608
2022-12-12,동해,동해연료전지,325022096
2022-12-12,영광,영광지산풍력,6441600
2022-12-12,울산,울산 수소연료전지,23857461
2022-12-12,울산,울산 연료전지 2단계,94180468
2022-12-12,일산,일산연료전지#4,112603200
2022-12-12,호남,호남연료전지,357856548
2022-12-13,동해,동해 북평레포츠 연료전지,102977683
2022-12-13,동해,동해연료전지,327023984
2022-12-13,영광,영광지산풍력,57175200
2022-12-13,울산,울산 수소연료전지,24083086
2022-12-13,울산,울산 연료전지 2단계,93977987
2022-12-13,일산,일산연료전지#4,112612800
2022-12-13,호남,호남연료전지,357671286
2022-12-14,동해,동해 북평레포츠 연료전지,102883675
2022-12-14,동해,동해연료전지,328936384
2022-12-14,영광,영광지산풍력,18849600
2022-12-14,울산,울산 수소연료전지,24185293
2022-12-14,울산,울산 연료전지 2단계,95149502
2022-12-14,일산,일산연료전지#4,111273600
2022-12-14,호남,호남연료전지,357273714
2022-12-15,동해,동해 북평레포츠 연료전지,102847520
2022-12-15,동해,동해연료전지,326959696
2022-12-15,영광,영광지산풍력,10461600
2022-12-15,울산,울산 수소연료전지,24080197
2022-12-15,울산,울산 연료전지 2단계,95167579
2022-12-15,일산,일산연료전지#4,111830400
2022-12-15,호남,호남연료전지,357303828
2022-12-16,동해,동해 북평레포츠 연료전지,102822211
2022-12-16,동해,동해연료전지,329459872
2022-12-16,영광,영광지산풍력,8700000
2022-12-16,울산,울산 수소연료전지,24031021
2022-12-16,울산,울산 연료전지 2단계,94730071
2022-12-16,일산,일산연료전지#4,111820800
2022-12-16,호남,호남연료전지,358730610
2022-12-17,동해,동해 북평레포츠 연료전지,102822211
2022-12-17,동해,동해연료전지,327929728
2022-12-17,영광,영광지산풍력,27628800
2022-12-17,울산,울산 수소연료전지,24052236
2022-12-17,울산,울산 연료전지 2단계,93562171
2022-12-17,일산,일산연료전지#4,111806400
2022-12-17,호남,호남연료전지,358864968
2022-12-18,동해,동해 북평레포츠 연료전지,102843904
2022-12-18,동해,동해연료전지,325584224
2022-12-18,영광,영광지산풍력,5234400
2022-12-18,울산,울산 수소연료전지,24071517
2022-12-18,울산,울산 연료전지 2단계,91595179
2022-12-18,일산,일산연료전지#4,105811200
2022-12-18,호남,호남연료전지,358787646
2022-12-19,동해,동해 북평레포츠 연료전지,102898138
2022-12-19,동해,동해연료전지,322071008
2022-12-19,영광,영광지산풍력,8311200
2022-12-19,울산,울산 수소연료전지,23950029
2022-12-19,울산,울산 연료전지 2단계,91974837
2022-12-19,일산,일산연료전지#4,102158400
2022-12-19,호남,호남연료전지,358735524
2022-12-20,동해,동해 북평레포츠 연료전지,103013842
2022-12-20,동해,동해연료전지,324184560
2022-12-20,영광,영광지산풍력,4555200
2022-12-20,울산,울산 수소연료전지,23536379
2022-12-20,울산,울산 연료전지 2단계,93938213
2022-12-20,일산,일산연료전지#4,111830400
2022-12-20,호남,호남연료전지,358511496
2022-12-21,동해,동해 북평레포츠 연료전지,102930679
2022-12-21,동해,동해연료전지,325022208
2022-12-21,영광,영광지산풍력,19125600
2022-12-21,울산,울산 수소연료전지,24011734
2022-12-21,울산,울산 연료전지 2단계,94574585
2022-12-21,일산,일산연료전지#4,111249600
2022-12-21,호남,호남연료전지,357570654
2022-12-22,동해,동해 북평레포츠 연료전지,102688424
2022-12-22,동해,동해연료전지,324888368
2022-12-22,영광,영광지산풍력,68349600
2022-12-22,울산,울산 수소연료전지,24189154
2022-12-22,울산,울산 연료전지 2단계,95091646
2022-12-22,일산,일산연료전지#4,111326400
2022-12-22,호남,호남연료전지,358358364
2022-12-23,동해,동해 북평레포츠 연료전지,102164129
2022-12-23,동해,동해연료전지,324719808
2022-12-23,영광,영광지산풍력,70279200
2022-12-23,울산,울산 수소연료전지,24234462
2022-12-23,울산,울산 연료전지 2단계,95102490
2022-12-23,일산,일산연료전지#4,111076800
2022-12-23,호남,호남연료전지,358316952
2022-12-24,동해,동해 북평레포츠 연료전지,102579944
2022-12-24,동해,동해연료전지,322861168
2022-12-24,영광,영광지산풍력,6866400
2022-12-24,울산,울산 수소연료전지,22651234
2022-12-24,울산,울산 연료전지 2단계,95192888
2022-12-24,일산,일산연료전지#4,110832000
2022-12-24,호남,호남연료전지,358447866
2022-12-25,동해,동해 북평레포츠 연료전지,102540168
2022-12-25,동해,동해연료전지,318645936
2022-12-25,영광,영광지산풍력,2400
2022-12-25,울산,울산 수소연료전지,22542277
2022-12-25,울산,울산 연료전지 2단계,95196504
2022-12-25,일산,일산연료전지#4,110856000
2022-12-25,호남,호남연료전지,358388688
2022-12-26,동해,동해 북평레포츠 연료전지,102496779
2022-12-26,동해,동해연료전지,317145360
2022-12-26,영광,영광지산풍력,309600
2022-12-26,울산,울산 수소연료전지,22495028
2022-12-26,울산,울산 연료전지 2단계,95138651
2022-12-26,일산,일산연료전지#4,110875200
2022-12-26,호남,호남연료전지,358367730
2022-12-27,동해,동해 북평레포츠 연료전지,102446166
2022-12-27,동해,동해연료전지,318852800
2022-12-27,영광,영광지산풍력,256800
2022-12-27,울산,울산 수소연료전지,22384145
2022-12-27,울산,울산 연료전지 2단계,95182040
2022-12-27,일산,일산연료전지#4,110889600
2022-12-27,호남,호남연료전지,358348032
2022-12-28,동해,동해 북평레포츠 연료전지,102363006
2022-12-28,동해,동해연료전지,320188288
2022-12-28,영광,영광지산풍력,5498400
2022-12-28,울산,울산 수소연료전지,22325330
2022-12-28,울산,울산 연료전지 2단계,93504318
2022-12-28,일산,일산연료전지#4,110899200
2022-12-28,호남,호남연료전지,358206072
2022-12-29,동해,동해 북평레포츠 연료전지,102290687
2022-12-29,동해,동해연료전지,321131440
2022-12-29,영광,영광지산풍력,76800
2022-12-29,울산,울산 수소연료전지,22660879
2022-12-29,울산,울산 연료전지 2단계,85578506
2022-12-29,일산,일산연료전지#4,110889600
2022-12-29,호남,호남연료전지,358272012
2022-12-30,동해,동해 북평레포츠 연료전지,102225600
2022-12-30,동해,동해연료전지,320860064
2022-12-30,영광,영광지산풍력,2167200
2022-12-30,울산,울산 수소연료전지,23121770
2022-12-30,울산,울산 연료전지 2단계,85871385
2022-12-30,일산,일산연료전지#4,110904000
2022-12-30,호남,호남연료전지,358278144
2022-12-31,동해,동해 북평레포츠 연료전지,102225600
2022-12-31,동해,동해연료전지,319056192
2022-12-31,영광,영광지산풍력,1440000
2022-12-31,울산,울산 수소연료전지,23051376
2022-12-31,울산,울산 연료전지 2단계,90427279
2022-12-31,일산,일산연료전지#4,110899200
2022-12-31,호남,호남연료전지,357018438
2023-01-01,동해,동해 북평레포츠 연료전지,102178592
2023-01-01,동해,동해연료전지,318275104
2023-01-01,영광,영광지산풍력,14040000
2023-01-01,울산,울산 수소연료전지,22925066
2023-01-01,울산,울산 연료전지 2단계,94256399
2023-01-01,일산,일산연료전지#4,110928000
2023-01-01,호남,호남연료전지,356121864
2023-01-02,동해,동해 북평레포츠 연료전지,102185824
2023-01-02,동해,동해연료전지,317628752
2023-01-02,영광,영광지산풍력,31972800
2023-01-02,울산,울산 수소연료전지,19660251
2023-01-02,울산,울산 연료전지 2단계,94401034
2023-01-02,일산,일산연료전지#4,110884800
2023-01-02,호남,호남연료전지,356669544
2023-01-03,동해,동해 북평레포츠 연료전지,102113505
2023-01-03,동해,동해연료전지,317005808
2023-01-03,영광,영광지산풍력,5688000
2023-01-03,울산,울산 수소연료전지,23218188
2023-01-03,울산,울산 연료전지 2단계,93200588
2023-01-03,일산,일산연료전지#4,110870400
2023-01-03,호남,호남연료전지,356738340
2023-01-04,동해,동해 북평레포츠 연료전지,102106273
2023-01-04,동해,동해연료전지,315902384
2023-01-04,영광,영광지산풍력,84000
2023-01-04,울산,울산 수소연료전지,21275303
2023-01-04,울산,울산 연료전지 2단계,92180937
2023-01-04,일산,일산연료전지#4,110894400
2023-01-04,호남,호남연료전지,356617884
2023-01-05,동해,동해 북평레포츠 연료전지,102055654
2023-01-05,동해,동해연료전지,320704944
2023-01-05,영광,영광지산풍력,1579200
2023-01-05,울산,울산 수소연료전지,23869034
2023-01-05,울산,울산 연료전지 2단계,90329651
2023-01-05,일산,일산연료전지#4,110894400
2023-01-05,호남,호남연료전지,356404440
2023-01-06,동해,동해 북평레포츠 연료전지,101831477
2023-01-06,동해,동해연료전지,323394176
2023-01-06,영광,영광지산풍력,4408800
2023-01-06,울산,울산 수소연료전지,23911458
2023-01-06,울산,울산 연료전지 2단계,91154055
2023-01-06,일산,일산연료전지#4,110928000
2023-01-06,호남,호남연료전지,356126526
2023-01-07,동해,동해 북평레포츠 연료전지,101947188
2023-01-07,동해,동해연료전지,322643216
2023-01-07,영광,영광지산풍력,46159200
2023-01-07,울산,울산 수소연료전지,23823714
2023-01-07,울산,울산 연료전지 2단계,92625678
2023-01-07,일산,일산연료전지#4,110961600
2023-01-07,호남,호남연료전지,355924590
2023-01-08,동해,동해 북평레포츠 연료전지,101994190
2023-01-08,동해,동해연료전지,322652960
2023-01-08,영광,영광지산풍력,1327200
2023-01-08,울산,울산 수소연료전지,23868065
2023-01-08,울산,울산 연료전지 2단계,91884437
2023-01-08,일산,일산연료전지#4,110942400
2023-01-08,호남,호남연료전지,356038578
2023-01-09,동해,동해 북평레포츠 연료전지,101929112
2023-01-09,동해,동해연료전지,322405328
2023-01-09,영광,영광지산풍력,16125600
2023-01-09,울산,울산 수소연료전지,23523844
2023-01-09,울산,울산 연료전지 2단계,92209860
2023-01-09,일산,일산연료전지#4,110976000
2023-01-09,호남,호남연료전지,356058696
2023-01-10,동해,동해 북평레포츠 연료전지,102008650
2023-01-10,동해,동해연료전지,322526288
2023-01-10,영광,영광지산풍력,564000
2023-01-10,울산,울산 수소연료전지,23746578
2023-01-10,울산,울산 연료전지 2단계,89675192
2023-01-10,일산,일산연료전지#4,110947200
2023-01-10,호남,호남연료전지,355893594
2023-01-11,동해,동해 북평레포츠 연료전지,101983345
2023-01-11,동해,동해연료전지,321567456
2023-01-11,영광,영광지산풍력,177600
2023-01-11,울산,울산 수소연료전지,18092447
2023-01-11,울산,울산 연료전지 2단계,86854881
2023-01-11,일산,일산연료전지#4,110952000
2023-01-11,호남,호남연료전지,354466896
2023-01-12,동해,동해 북평레포츠 연료전지,102005037
2023-01-12,동해,동해연료전지,320298160
2023-01-12,영광,영광지산풍력,11412000
2023-01-12,울산,울산 수소연료전지,23567232
2023-01-12,울산,울산 연료전지 2단계,80697188
2023-01-12,일산,일산연료전지#4,110976000
2023-01-12,호남,호남연료전지,353699262
2023-01-13,동해,동해 북평레포츠 연료전지,101939957
2023-01-13,동해,동해연료전지,319284000
2023-01-13,영광,영광지산풍력,13394400
2023-01-13,울산,울산 수소연료전지,23764895
2023-01-13,울산,울산 연료전지 2단계,87046516
